Timestamp,CarRoll,CarPitch,CarYaw,RollGrad,ax,ay,az,ForwardAccel,LateralAccel,HeaveAccel,PitchRate,RollRate,YawRate,qw,qx,qy,qz,ShockPot1,ShockPot2,BrakePressure
1970-01-01 00:00:13.742,-145.80,-87.67,137.11,-215.81,-2.55,0.41,-8.44,-0.28,0.41,0.98,0.45,-3.13,-1.79,0.65,-0.76,-0.00,0.02,61.29,0.67,189
1970-01-01 00:00:13.812,-146.18,-87.77,137.64,-74.89,-2.70,1.17,-8.52,-0.28,1.17,0.98,0.22,-7.50,3.36,0.65,-0.76,-0.00,0.02,61.17,0.67,181
1970-01-01 00:00:13.892,-145.91,-87.68,137.35,66.41,-1.24,-1.32,-11.93,-1.75,-1.32,0.87,0.34,-6.49,-4.03,0.65,-0.76,-0.00,0.02,61.17,0.67,193
1970-01-01 00:00:13.952,-145.89,-87.76,137.23,-216.03,-0.40,0.41,-9.40,-1.75,0.41,0.87,0.34,7.05,5.93,0.65,-0.76,-0.00,0.02,61.29,0.79,175
1970-01-01 00:00:14.022,-146.54,-87.76,138.08,-130.62,-0.94,0.67,-7.55,-0.25,0.67,-1.96,-0.45,-4.36,5.26,0.65,-0.76,-0.00,0.02,61.23,0.67,206
1970-01-01 00:00:14.102,-146.19,-87.78,137.86,5618.19,-1.59,-0.02,-10.13,-0.04,-0.02,3.13,0.67,6.71,-1.23,0.65,-0.76,-0.00,0.02,61.29,0.67,183
1970-01-01 00:00:14.173,-146.58,-87.82,137.96,270.85,-0.21,-0.32,-13.57,-0.04,-0.32,3.13,1.34,6.38,-4.70,0.65,-0.76,-0.00,0.02,61.23,0.73,178
1970-01-01 00:00:14.243,-146.22,-87.74,137.71,200.55,-0.55,-0.44,-7.87,0.75,-0.44,-3.47,0.00,-1.57,5.15,0.65,-0.76,-0.00,0.02,61.36,0.79,142
1970-01-01 00:00:14.313,-146.66,-87.86,138.23,-50.32,-2.32,1.75,-9.51,-0.47,1.75,2.67,-1.45,-11.19,6.04,0.65,-0.76,-0.00,0.02,61.36,0.67,184
1970-01-01 00:00:14.382,-146.90,-87.73,138.32,510.41,-1.13,-0.17,-8.13,-0.47,-0.17,2.67,0.78,-3.13,-2.13,0.65,-0.76,-0.00,0.02,61.29,0.73,172
1970-01-01 00:00:14.452,-147.26,-87.70,138.62,510.28,-2.20,-0.17,-11.43,-0.07,-0.17,1.56,0.00,-3.69,-5.82,0.65,-0.76,-0.00,0.02,61.36,0.61,186
1970-01-01 00:00:14.522,-147.60,-87.67,139.11,158.05,-2.01,-0.55,-7.79,-0.07,-0.55,1.56,0.34,-3.25,1.12,0.65,-0.76,-0.00,0.02,61.36,0.85,147
1970-01-01 00:00:14.592,-147.31,-87.70,138.68,-52.58,0.06,1.67,-8.82,-0.07,1.67,1.56,-0.45,8.17,5.60,0.65,-0.76,-0.00,0.02,60.93,0.67,187
1970-01-01 00:00:14.662,-147.53,-87.66,138.65,356.22,-2.51,-0.25,-8.18,-0.07,-0.25,1.56,0.34,4.25,-1.79,0.65,-0.76,-0.00,0.02,61.29,0.61,184
1970-01-01 00:00:14.732,-148.18,-87.76,139.39,-408.46,-0.13,0.21,-13.15,-0.07,0.21,1.56,-0.11,6.83,-4.36,0.65,-0.76,-0.00,0.02,61.29,0.67,185
1970-01-01 00:00:14.793,-148.12,-87.78,139.53,112.36,-2.62,-0.78,-7.52,-0.07,-0.78,1.56,0.00,-8.62,0.90,0.65,-0.76,-0.00,0.02,61.23,0.67,185
1970-01-01 00:00:14.873,-148.10,-87.71,139.27,-55.03,0.60,1.59,-11.23,0.01,1.59,-2.17,1.12,0.90,-3.69,0.65,-0.76,-0.00,0.02,61.36,0.55,192
1970-01-01 00:00:14.952,-148.30,-87.64,139.49,-4487.24,-2.05,0.02,-10.63,1.51,0.02,-1.10,-0.22,-3.69,-1.45,0.65,-0.76,-0.00,0.02,61.11,0.73,210
1970-01-01 00:00:15.012,-148.30,-87.64,139.49,68.40,-2.77,-1.28,-7.55,1.51,-1.28,-1.10,0.00,-5.93,4.81,0.65,-0.76,-0.00,0.02,61.23,0.67,184
1970-01-01 00:00:15.092,-148.43,-87.81,139.96,-55.10,0.02,1.59,-9.59,-0.20,1.59,-1.67,0.34,-3.13,-1.34,0.65,-0.76,-0.00,0.02,61.42,0.67,182
1970-01-01 00:00:15.152,-148.43,-87.81,139.96,936.62,-0.75,-0.09,-8.98,-0.20,-0.09,-1.67,1.68,9.29,-5.26,0.65,-0.76,-0.00,0.02,61.23,0.85,183
1970-01-01 00:00:15.233,-148.01,-87.66,139.14,-303.27,-1.09,0.29,-12.73,1.48,0.29,-0.44,-0.56,3.13,0.56,0.65,-0.76,-0.00,0.02,61.36,0.67,183
1970-01-01 00:00:15.303,-148.71,-87.68,139.83,158.07,-2.55,-0.55,-7.29,1.48,-0.55,-0.44,-0.67,-7.27,2.24,0.65,-0.76,-0.00,0.02,61.23,0.61,181
1970-01-01 00:00:15.371,-148.40,-87.73,139.69,-59.42,-1.13,1.48,-10.55,1.48,1.48,-0.44,0.34,0.78,5.82,0.65,-0.76,-0.00,0.02,61.36,0.67,179
1970-01-01 00:00:15.433,-148.32,-87.73,139.48,148.73,-2.09,-0.59,-9.13,1.48,-0.59,-0.44,0.00,-5.93,-4.25,0.65,-0.76,-0.00,0.02,61.23,0.73,182
1970-01-01 00:00:15.513,-148.33,-87.65,139.33,1602.81,-1.93,-0.05,-10.47,-0.21,-0.05,0.91,0.34,-4.59,-7.50,0.65,-0.76,-0.00,0.02,61.29,0.73,226
1970-01-01 00:00:15.581,-148.63,-87.70,139.99,77.69,-2.85,-1.13,-8.48,-0.21,-1.13,0.91,-0.78,-7.50,0.78,0.65,-0.76,-0.00,0.02,61.29,0.61,179
1970-01-01 00:00:15.643,-147.96,-87.76,139.18,-72.71,0.25,1.21,-11.20,-0.21,1.21,0.91,-0.45,5.48,7.16,0.65,-0.76,-0.00,0.02,61.23,0.73,187
1970-01-01 00:00:15.713,-148.40,-87.74,139.50,-62.56,-0.59,1.40,-7.52,-0.21,1.40,0.91,-0.34,4.14,6.04,0.65,-0.76,-0.00,0.02,61.23,0.67,183
1970-01-01 00:00:15.793,-148.56,-87.76,139.66,936.07,-1.55,-0.09,-10.86,0.98,-0.09,1.95,0.11,6.83,1.79,0.65,-0.76,-0.00,0.02,61.36,0.61,180
1970-01-01 00:00:15.854,-148.73,-87.85,139.85,107.09,-1.89,-0.82,-10.82,0.98,-0.82,1.95,0.56,1.12,-1.23,0.65,-0.76,-0.00,0.02,61.17,0.73,183
1970-01-01 00:00:15.924,-148.63,-87.76,139.40,93.61,-1.51,-0.94,-10.39,0.98,-0.94,1.95,1.01,9.29,-5.93,0.65,-0.76,-0.00,0.02,61.36,0.67,183
1970-01-01 00:00:16.003,-148.68,-87.82,139.56,-83.27,-1.47,1.05,-10.13,0.93,1.05,0.35,-0.45,-4.81,5.48,0.65,-0.76,-0.00,0.02,61.23,0.73,189
1970-01-01 00:00:16.064,-149.79,-87.71,140.90,1603.92,-2.55,-0.05,-9.40,0.93,-0.05,0.35,0.00,-4.48,-4.70,0.65,-0.76,-0.00,0.02,61.23,0.67,182
1970-01-01 00:00:16.143,-149.48,-87.77,140.50,220.29,-2.51,-0.40,-11.78,-0.45,-0.40,1.77,-0.22,-6.49,-5.04,0.65,-0.76,-0.00,0.02,61.29,0.61,184
1970-01-01 00:00:16.213,-149.63,-87.77,140.59,-898.75,-1.47,0.10,-6.68,-0.45,0.10,1.77,-0.22,1.01,6.38,0.65,-0.76,-0.00,0.02,61.23,0.73,180
1970-01-01 00:00:16.284,-149.73,-87.81,140.93,-59.47,-1.05,1.48,-9.59,-0.45,1.48,1.77,-0.90,2.24,4.70,0.65,-0.76,-0.00,0.02,61.23,0.67,181
1970-01-01 00:00:16.353,-149.76,-87.71,140.81,131.31,-1.89,-0.67,-9.06,0.74,-0.67,-0.40,0.45,5.37,-4.03,0.65,-0.76,-0.00,0.02,61.42,0.61,177
1970-01-01 00:00:16.423,-149.96,-87.77,140.79,5617.05,-0.02,-0.02,-13.57,0.63,-0.02,-2.94,0.67,12.20,-4.81,0.65,-0.76,-0.00,0.02,61.29,0.67,185
1970-01-01 00:00:16.494,-150.17,-87.83,141.30,124.22,-2.77,-0.71,-6.72,0.60,-0.71,-3.23,-1.12,-12.65,3.47,0.65,-0.76,-0.00,0.02,61.36,0.67,178
1970-01-01 00:00:16.574,-150.25,-87.81,141.20,-351.26,-2.24,0.25,-7.71,-0.86,0.25,2.09,0.34,5.82,6.27,0.65,-0.76,-0.00,0.02,61.29,0.67,182
1970-01-01 00:00:16.633,-150.25,-87.81,141.20,-239.15,-0.75,0.37,-12.50,-0.86,0.37,2.09,-0.22,-4.92,4.59,0.65,-0.76,-0.00,0.02,61.36,0.73,180
1970-01-01 00:00:16.704,-150.90,-87.79,141.98,-642.09,-1.78,0.14,-9.70,-0.76,0.14,0.68,-0.22,-4.25,-5.93,0.65,-0.76,-0.00,0.02,61.29,0.67,180
1970-01-01 00:00:16.774,-150.58,-87.89,141.62,170.45,-2.51,-0.52,-10.28,-0.76,-0.52,0.68,0.00,-2.69,-1.68,0.65,-0.76,-0.00,0.02,61.36,0.67,189
1970-01-01 00:00:16.853,-150.36,-87.92,141.40,-75.03,-1.74,1.17,-9.63,-0.76,1.17,0.68,-0.34,1.45,5.37,0.65,-0.76,-0.00,0.02,61.17,0.61,181
1970-01-01 00:00:16.913,-150.36,-87.92,141.40,-1500.55,-2.66,0.06,-7.64,-0.76,0.06,0.68,-0.34,-7.39,-2.57,0.65,-0.76,-0.00,0.02,61.23,0.73,182
1970-01-01 00:00:16.984,-150.77,-87.91,141.87,661.90,-2.12,-0.13,-8.25,-0.23,-0.13,0.53,0.00,6.04,-2.13,0.65,-0.76,-0.00,0.02,61.23,0.67,179
1970-01-01 00:00:17.053,-150.75,-87.79,141.64,-198.89,-0.36,0.44,-13.57,0.01,0.44,-0.70,0.45,14.44,-8.06,0.65,-0.76,-0.00,0.02,61.42,0.67,176
1970-01-01 00:00:17.154,-151.24,-87.89,142.54,308.21,-2.20,-0.29,-7.02,1.29,-0.29,-4.02,0.34,-9.96,-2.69,0.65,-0.76,-0.00,0.02,61.36,0.67,179
1970-01-01 00:00:17.224,-150.70,-87.84,141.77,-62.64,-0.44,1.40,-10.28,-1.23,1.40,2.91,-0.45,5.48,6.49,0.65,-0.76,-0.00,0.02,61.29,0.55,198
1970-01-01 00:00:17.304,-151.06,-87.84,142.07,-267.70,-0.40,0.33,-13.54,1.45,0.33,-0.65,-0.22,1.79,2.13,0.65,-0.76,-0.00,0.02,61.42,0.67,181
1970-01-01 00:00:17.374,-151.13,-87.93,142.23,107.18,-2.12,-0.82,-7.03,1.45,-0.82,-3.90,0.11,-0.56,-0.90,0.65,-0.76,-0.00,0.02,61.29,0.67,178
1970-01-01 00:00:17.445,-151.37,-87.81,142.32,-83.26,-1.09,1.05,-11.01,1.45,1.05,-3.90,0.00,0.11,7.05,0.65,-0.76,-0.00,0.02,61.42,0.67,182
1970-01-01 00:00:17.514,-151.54,-87.79,142.43,1605.37,-0.98,-0.05,-9.79,1.45,-0.05,-3.90,1.01,-5.37,0.56,0.65,-0.76,-0.00,0.02,61.23,0.73,188
1970-01-01 00:00:17.595,-151.06,-87.81,142.27,124.19,-2.47,-0.71,-10.09,-0.71,-0.71,-0.07,0.45,-5.48,-4.59,0.65,-0.76,-0.00,0.02,61.29,0.61,183
1970-01-01 00:00:17.664,-151.06,-87.81,142.27,-146.92,-1.28,0.60,-6.98,-0.71,0.60,-0.07,1.23,-1.90,1.01,0.65,-0.76,-0.00,0.02,61.23,0.67,181
1970-01-01 00:00:17.753,-151.37,-87.85,142.37,-239.26,-0.90,0.37,-8.48,-0.71,0.37,-0.07,-0.78,4.59,-4.59,0.65,-0.76,-0.00,0.02,61.23,0.67,187
1970-01-01 00:00:17.824,-151.17,-87.85,142.24,-47.25,-1.62,1.86,-10.28,0.20,1.86,2.00,-0.78,-7.39,4.92,0.65,-0.76,-0.00,0.02,61.42,0.67,191
1970-01-01 00:00:17.895,-151.95,-87.80,143.03,1605.42,-1.74,-0.05,-7.41,0.20,-0.05,2.00,0.22,-11.19,-2.13,0.65,-0.76,-0.00,0.02,61.36,0.67,180
1970-01-01 00:00:17.983,-152.36,-87.73,143.40,-52.59,-0.05,1.67,-9.86,0.04,1.67,-2.07,0.00,7.27,6.04,0.65,-0.76,-0.00,0.02,61.42,0.73,176
1970-01-01 00:00:18.044,-152.36,-87.73,143.40,-1497.20,-2.09,0.06,-8.29,0.04,0.06,-2.07,1.23,-1.57,-3.58,0.65,-0.76,-0.00,0.02,61.29,0.73,177
1970-01-01 00:00:18.115,-150.94,-87.83,141.75,-157.23,-2.77,0.56,-8.71,1.85,0.56,0.07,0.00,3.92,-0.45,0.65,-0.76,-0.00,0.02,61.29,0.73,184
1970-01-01 00:00:18.184,-150.98,-87.79,142.00,-138.73,-0.98,0.63,-10.93,1.85,0.63,0.07,0.22,9.62,-5.71,0.65,-0.76,-0.00,0.02,61.29,0.61,183
1970-01-01 00:00:18.264,-151.60,-87.84,142.48,-169.07,-0.29,0.52,-10.24,0.31,0.52,-1.19,0.11,-0.22,-4.48,0.65,-0.76,-0.00,0.02,61.29,0.67,180
1970-01-01 00:00:18.324,-151.60,-87.84,142.48,-146.97,-2.74,0.60,-8.52,0.31,0.60,-1.19,0.34,9.51,-5.48,0.65,-0.76,-0.00,0.02,61.36,0.67,183
1970-01-01 00:00:18.394,-151.22,-87.90,142.33,-49.24,-2.36,1.79,-9.78,0.31,1.79,-1.19,-0.90,-9.96,3.02,0.65,-0.76,-0.00,0.02,61.23,0.73,181
1970-01-01 00:00:18.464,-150.55,-87.84,141.49,200.79,-2.01,-0.44,-7.33,0.31,-0.44,-1.19,-0.11,-8.73,-3.02,0.65,-0.76,-0.00,0.02,61.23,0.67,181
1970-01-01 00:00:18.544,-151.09,-87.77,142.12,270.71,-2.28,-0.32,-6.52,-0.16,-0.32,1.53,0.90,0.90,-5.71,0.65,-0.76,-0.00,0.02,61.42,0.67,186
1970-01-01 00:00:18.605,-151.13,-87.93,142.30,-46.32,-2.43,1.90,-9.09,-0.16,1.90,1.53,-0.56,2.35,5.93,0.65,-0.76,-0.00,0.02,61.29,0.67,176
1970-01-01 00:00:18.675,-150.52,-87.80,141.47,-59.46,-0.32,1.48,-9.86,-1.18,1.48,2.33,-0.22,9.29,6.38,0.65,-0.76,-0.00,0.02,61.23,0.67,184
1970-01-01 00:00:18.745,-150.32,-87.78,141.22,-106.51,-3.12,0.82,-8.40,-1.18,0.82,2.33,-0.22,2.69,1.45,0.65,-0.76,-0.00,0.02,61.11,0.73,179
1970-01-01 00:00:18.823,-150.25,-87.93,141.22,66.60,-2.55,-1.32,-7.48,-1.18,-1.32,2.33,0.78,2.13,-6.04,0.65,-0.76,-0.00,0.02,61.29,0.67,187
1970-01-01 00:00:18.895,-150.37,-87.76,141.08,-198.81,0.18,0.44,-11.09,-0.49,0.44,0.36,0.90,-0.34,6.71,0.65,-0.76,-0.00,0.02,61.36,0.73,180
1970-01-01 00:00:18.965,-150.17,-87.89,140.84,-72.82,-2.24,1.21,-9.51,-0.49,1.21,0.36,0.67,-2.46,1.57,0.65,-0.76,-0.00,0.02,61.36,0.67,177
1970-01-01 00:00:19.035,-150.92,-87.83,141.80,-169.05,-2.01,0.52,-8.44,-0.49,0.52,0.36,-0.34,-8.39,-2.57,0.65,-0.76,-0.00,0.02,61.36,0.61,178
1970-01-01 00:00:19.105,-149.77,-87.77,140.67,139.55,-2.74,-0.63,-10.77,-0.49,-0.63,0.36,0.78,-1.23,-4.59,0.65,-0.76,-0.00,0.02,61.29,0.67,182
1970-01-01 00:00:19.176,-149.73,-87.79,140.44,270.76,-1.89,-0.32,-6.37,0.60,-0.32,-3.13,-0.34,0.56,5.15,0.65,-0.76,-0.00,0.02,61.23,0.67,184
1970-01-01 00:00:19.246,-149.77,-87.81,140.53,-62.61,-1.20,1.40,-9.79,0.60,1.40,-3.13,-0.45,2.13,5.71,0.65,-0.76,-0.00,0.02,61.36,0.61,180
1970-01-01 00:00:19.323,-148.67,-87.77,139.20,-106.49,0.14,0.82,-13.73,0.60,0.82,-3.13,0.45,17.46,-8.50,0.65,-0.76,-0.00,0.02,61.42,0.67,179
1970-01-01 00:00:19.385,-148.67,-87.77,139.20,234.05,0.14,0.82,-13.73,-0.05,-0.37,-0.88,-0.34,4.03,5.60,0.65,-0.76,-0.00,0.02,61.17,0.79,187
1970-01-01 00:00:19.455,-149.58,-87.68,140.19,68.44,-1.93,-1.28,-9.59,-0.05,-1.28,-0.88,-0.56,-7.83,-1.90,0.65,-0.76,-0.00,0.02,61.36,0.49,220
1970-01-01 00:00:19.516,-148.83,-87.82,139.41,-106.55,-0.25,0.82,-7.53,-0.05,0.82,-0.88,0.11,1.34,7.61,0.65,-0.76,-0.00,0.02,61.23,0.79,186
1970-01-01 00:00:19.595,-149.83,-87.80,140.53,-44.42,-2.28,1.98,-9.40,1.15,1.98,-2.82,-1.01,-6.49,3.47,0.65,-0.76,-0.00,0.02,61.29,0.61,183
1970-01-01 00:00:19.665,-150.07,-87.67,140.81,356.25,-1.59,-0.25,-7.83,-0.69,-0.25,0.13,-0.67,-10.97,-3.92,0.65,-0.76,-0.00,0.02,61.29,0.61,186
1970-01-01 00:00:19.744,-149.57,-87.72,140.24,158.14,-2.85,-0.55,-6.30,-0.69,-0.55,0.13,-0.22,-8.95,2.24,0.65,-0.76,-0.00,0.02,61.29,0.67,181
1970-01-01 00:00:19.804,-149.57,-87.72,140.24,-45.27,-1.62,1.94,-9.90,-0.69,1.94,0.13,0.34,-9.51,-5.26,0.65,-0.76,-0.00,0.02,61.42,0.73,201
1970-01-01 00:00:19.885,-149.45,-87.68,140.26,200.41,-1.36,-0.44,-9.75,-1.06,-0.44,1.50,0.45,9.51,-0.90,0.65,-0.76,-0.00,0.02,61.36,0.61,180
1970-01-01 00:00:19.945,-149.45,-87.68,140.26,200.41,-0.75,-0.44,-11.20,-1.06,-0.44,1.50,0.00,-3.02,7.72,0.65,-0.76,-0.00,0.02,61.42,0.67,176
1970-01-01 00:00:20.016,-150.15,-87.74,141.11,170.17,-1.55,-0.52,-11.28,0.82,-0.52,-0.95,-1.01,-2.57,-8.62,0.65,-0.76,-0.00,0.02,61.36,0.49,216
1970-01-01 00:00:20.095,-149.63,-87.72,140.42,-106.42,-0.79,0.82,-9.71,-1.22,0.82,0.05,0.34,-0.56,-1.12,0.65,-0.76,-0.00,0.02,61.36,0.67,187
1970-01-01 00:00:20.165,-149.38,-87.75,140.16,-53.87,-2.43,1.63,-9.28,-1.22,1.63,0.05,0.67,1.79,-2.35,0.65,-0.76,-0.00,0.02,61.29,0.67,182
1970-01-01 00:00:20.235,-149.78,-87.86,140.83,424.39,-2.96,-0.21,-6.95,-1.22,-0.21,0.05,0.22,-4.48,-0.67,0.65,-0.76,-0.00,0.02,61.29,0.73,183
1970-01-01 00:00:20.306,-149.82,-87.82,140.82,220.42,-1.28,-0.40,-11.96,-1.22,-0.40,0.05,0.22,-4.70,-2.35,0.65,-0.76,-0.00,0.02,61.29,0.61,179
1970-01-01 00:00:20.376,-149.77,-87.84,140.70,220.46,-1.51,-0.40,-5.84,-1.22,-0.40,0.05,-0.78,-3.02,4.81,0.65,-0.76,-0.00,0.02,61.36,0.67,180
1970-01-01 00:00:20.436,-150.02,-87.83,141.22,-43.66,-2.12,2.01,-8.82,-1.22,2.01,0.05,-0.90,-0.11,3.58,0.65,-0.76,-0.00,0.02,61.29,0.67,186
1970-01-01 00:00:20.505,-149.85,-87.73,141.15,-51.39,-1.32,1.71,-10.20,-1.22,1.71,0.05,-0.34,3.47,6.38,0.65,-0.76,-0.00,0.02,61.29,0.67,185
1970-01-01 00:00:20.577,-149.47,-87.69,140.65,-350.74,-2.66,0.25,-8.79,0.83,0.25,-0.73,0.22,1.34,1.45,0.65,-0.76,-0.00,0.02,61.17,0.67,182
1970-01-01 00:00:20.647,-149.80,-87.72,140.96,241.45,0.67,-0.36,-13.43,-1.35,-0.36,0.65,1.34,18.69,-7.50,0.65,-0.76,-0.00,0.02,61.36,0.67,178
1970-01-01 00:00:20.726,-149.89,-87.73,141.18,-50.25,-2.51,1.75,-9.75,0.36,1.75,1.50,-0.11,-2.01,-1.12,0.65,-0.76,-0.00,0.02,61.11,0.67,212
1970-01-01 00:00:20.796,-149.93,-87.79,141.14,424.03,-1.59,-0.21,-7.71,-0.78,-0.21,0.23,1.12,-3.92,-0.67,0.65,-0.76,-0.00,0.02,61.36,0.92,161
1970-01-01 00:00:20.856,-149.64,-87.73,140.67,170.14,-0.05,-0.52,-13.07,-0.78,-0.52,0.23,1.12,-2.46,-4.81,0.65,-0.76,-0.00,0.02,61.54,0.67,174
1970-01-01 00:00:20.935,-149.64,-87.71,141.00,5613.51,-1.78,-0.02,-6.18,-0.54,-0.02,0.30,0.67,-2.57,-6.15,0.65,-0.76,-0.00,0.02,61.36,0.73,178
1970-01-01 00:00:21.006,-149.55,-87.74,141.04,-72.69,-0.36,1.21,-10.13,-1.05,1.21,4.18,-0.90,3.47,4.81,0.65,-0.76,-0.00,0.02,61.17,0.67,183
1970-01-01 00:00:21.085,-149.29,-87.75,140.64,1604.51,-0.55,-0.05,-12.77,-0.16,-0.05,-0.46,-0.22,2.01,-3.69,0.65,-0.76,-0.00,0.02,61.36,0.67,181
1970-01-01 00:00:21.146,-149.29,-87.75,140.64,1604.51,-1.82,-0.05,-6.18,-0.16,-0.05,-0.46,-0.90,-0.90,1.68,0.65,-0.76,-0.00,0.02,61.36,0.61,181
1970-01-01 00:00:21.216,-148.27,-87.75,139.61,-4492.97,-0.59,0.02,-9.40,1.44,0.02,-3.34,-0.90,-6.83,1.34,0.65,-0.76,-0.00,0.02,61.23,0.61,183
1970-01-01 00:00:21.285,-148.88,-87.69,140.38,-49.12,-2.28,1.79,-8.94,1.44,1.79,-3.34,-1.45,-11.19,7.05,0.65,-0.76,-0.00,0.02,61.29,0.67,180
1970-01-01 00:00:21.357,-148.71,-87.80,140.38,-169.00,-1.97,0.52,-8.67,1.44,0.52,-3.34,-0.67,-13.65,-4.48,0.65,-0.76,-0.00,0.02,61.23,0.61,182
1970-01-01 00:00:21.436,-148.39,-87.70,139.89,-111.15,-0.25,0.79,-8.48,1.44,0.79,-3.34,0.56,0.22,-4.59,0.65,-0.76,-0.00,0.02,61.42,0.67,179
1970-01-01 00:00:21.496,-148.39,-87.70,139.89,-182.54,-1.39,0.48,-9.16,1.44,0.48,-3.34,1.79,5.48,-5.48,0.65,-0.76,-0.00,0.02,61.23,0.67,182
1970-01-01 00:00:21.576,-148.06,-87.62,139.39,-897.23,-1.05,0.10,-11.12,0.85,0.10,1.23,-0.90,-3.25,2.46,0.65,-0.76,-0.00,0.02,61.23,0.61,184
1970-01-01 00:00:21.645,-148.06,-87.62,139.39,70.54,-1.62,-1.24,-9.02,0.85,-1.24,1.23,0.78,4.48,-2.80,0.65,-0.76,-0.00,0.02,61.17,0.73,181
1970-01-01 00:00:21.705,-148.06,-87.62,139.39,-74.77,0.10,1.17,-9.36,0.85,1.17,1.23,0.45,3.02,-2.13,0.65,-0.76,-0.00,0.02,61.36,0.61,176
1970-01-01 00:00:21.776,-147.79,-87.65,139.04,-97.14,-0.36,0.90,-10.63,0.85,0.90,1.23,0.11,0.00,7.27,0.65,-0.76,-0.00,0.02,61.36,0.49,182
1970-01-01 00:00:21.847,-147.63,-87.59,138.91,-303.01,-1.32,0.29,-9.28,0.52,0.29,-0.54,-0.90,-6.83,4.92,0.65,-0.76,-0.00,0.02,61.17,0.67,222
1970-01-01 00:00:21.915,-147.63,-87.59,138.91,-344.96,-1.32,0.29,-9.28,0.52,0.25,-2.83,0.34,-1.34,-1.79,0.65,-0.76,-0.00,0.02,61.29,0.73,189
1970-01-01 00:00:21.986,-148.14,-87.67,139.57,139.40,-1.97,-0.63,-8.44,-0.62,-0.63,-2.14,-0.11,-7.50,-1.12,0.65,-0.76,-0.00,0.02,61.23,0.67,178
1970-01-01 00:00:22.066,-147.26,-87.61,138.66,5607.32,-1.55,-0.02,-9.28,1.10,-0.02,0.31,-0.67,-0.67,5.48,0.65,-0.76,-0.00,0.02,61.36,0.67,179
1970-01-01 00:00:22.136,-147.54,-87.64,138.72,-97.13,-0.82,0.90,-13.04,1.10,0.90,0.31,0.67,18.02,-7.50,0.65,-0.76,-0.00,0.02,61.23,0.67,183
1970-01-01 00:00:22.206,-148.34,-87.70,139.70,90.16,-2.01,-0.97,-6.41,1.10,-0.97,0.31,-0.67,-6.71,0.67,0.65,-0.76,-0.00,0.02,61.29,0.73,185
1970-01-01 00:00:22.277,-147.89,-87.72,139.32,-49.14,-1.47,1.79,-10.47,-0.64,1.79,2.92,-0.78,-6.49,5.82,0.65,-0.76,-0.00,0.02,61.17,0.67,181
1970-01-01 00:00:22.347,-148.51,-87.74,139.92,510.48,-1.28,-0.17,-8.02,-0.64,-0.17,2.92,-0.45,-9.96,-3.69,0.65,-0.76,-0.00,0.02,61.29,0.61,179
1970-01-01 00:00:22.417,-147.73,-87.66,138.85,660.02,-1.47,-0.13,-12.39,-0.64,-0.13,2.92,0.90,0.11,-6.60,0.65,-0.76,-0.00,0.02,61.29,0.61,182
1970-01-01 00:00:22.487,-147.79,-87.68,138.90,270.45,-2.20,-0.32,-6.34,-0.64,-0.32,2.92,-0.11,-6.94,2.69,0.65,-0.76,-0.00,0.02,61.23,0.79,183
1970-01-01 00:00:22.557,-148.30,-87.76,139.70,-72.70,-0.40,1.21,-9.90,-0.64,1.21,2.92,-0.67,3.80,4.59,0.65,-0.76,-0.00,0.02,61.29,0.67,180
1970-01-01 00:00:22.627,-147.64,-87.70,138.94,510.26,-1.28,-0.17,-8.90,-0.64,-0.17,2.92,-0.45,-1.90,-2.35,0.65,-0.76,-0.00,0.02,61.17,0.67,180
1970-01-01 00:00:22.707,-147.97,-87.60,139.23,270.19,-2.32,-0.32,-6.26,0.97,-0.32,-3.91,0.56,10.74,-8.06,0.65,-0.76,-0.00,0.02,61.36,0.67,180
1970-01-01 00:00:22.777,-147.97,-87.60,139.23,-41.92,-1.74,2.09,-10.05,-0.95,2.09,3.26,0.00,6.71,-5.15,0.65,-0.76,-0.00,0.02,61.23,0.73,181
1970-01-01 00:00:22.847,-147.95,-87.65,139.27,219.97,-1.70,-0.40,-7.98,-0.95,-0.40,3.26,0.78,8.50,-4.81,0.65,-0.76,-0.00,0.02,61.29,0.49,182
1970-01-01 00:00:22.906,-147.95,-87.65,139.27,-215.74,0.06,0.41,-13.30,-0.95,0.41,3.26,0.34,0.78,5.15,0.65,-0.76,-0.00,0.02,61.23,0.67,182
1970-01-01 00:00:22.978,-148.31,-87.70,139.67,423.61,-1.59,-0.21,-10.97,-0.26,-0.21,-0.05,0.56,-1.12,-5.48,0.65,-0.76,-0.00,0.02,61.23,0.67,189
1970-01-01 00:00:23.048,-148.67,-87.76,140.07,131.38,-2.55,-0.67,-8.98,-0.87,-0.67,-0.43,0.34,-6.49,-1.01,0.65,-0.76,-0.00,0.02,61.36,0.73,184
1970-01-01 00:00:23.126,-148.44,-87.72,139.72,-215.93,-2.20,0.41,-9.51,-0.87,0.41,-0.43,0.45,3.47,1.68,0.65,-0.76,-0.00,0.02,61.23,0.55,168
1970-01-01 00:00:23.196,-148.65,-87.63,140.04,659.83,-1.89,-0.13,-10.73,-0.87,-0.13,-0.43,-0.45,-9.62,0.22,0.65,-0.76,-0.00,0.02,61.29,0.67,147
